Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
208,LIST,1,GATEWAY WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
209,LIST,1,GATEWAY WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
210,LIST,1,GATEWAY WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
211,LIST,1,GATEWAY WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
212,LIST,1,COLUMBUS WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
213,LIST,1,COLUMBUS WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
214,LIST,1,COLUMBUS WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
215,LIST,1,COLUMBUS WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
216,LIST,1,COLUMBUS WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
217,LIST,1,COLUMBUS WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
218,LIST,1,COLUMBUS WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
219,LIST,1,COLUMBUS WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
220,LIST,1,COLUMBUS WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
221,LIST,1,COLUMBUS WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
222,LIST,1,COLUMBUS WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
223,LIST,1,BARONA WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
224,LIST,1,BARONA WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
225,LIST,1,BARONA WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
226,LIST,1,BARONA WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
