Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
10923,LIST,4,BENDER AV /S,1421,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10924,LIST,4,BENDER AV /S,1421,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10925,CUAN,5,PAYSON ST /W,364,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10926,CUAN,4,PAYSON ST /W,350,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10928,CUAN,5,PAYSON ST /W,334,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10930,CUAN,4,PAYSON ST /W,328,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10931,TRCO,1,PAYSON ST /W,314,Glendora,Tristaniopsis laurina,WATER GUM,BES
10932,CUAN,4,FARBER AV,1445,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10933,WAFI,6,FARBER AV,1445,Glendora,Washingtonia filifera,CALIFORNIA FAN PALM,PES
10934,WAFI,6,FARBER AV,1445,Glendora,Washingtonia filifera,CALIFORNIA FAN PALM,PES
10935,CUAN,4,FARBER AV,1445,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10938,JAMI,1,DODSWORTH AV,1425,Glendora,Jacaranda mimosifolia,JACARANDA,BDM
10939,JAMI,1,DODSWORTH AV,1425,Glendora,Jacaranda mimosifolia,JACARANDA,BDM
10940,JAMI,1,DODSWORTH AV,1429,Glendora,Jacaranda mimosifolia,JACARANDA,BDM
10941,JAMI,1,DODSWORTH AV,1429,Glendora,Jacaranda mimosifolia,JACARANDA,BDM
